Customer_ID|Name|Email|Phone|Address|City_ID|Age|Gender|Income|Customer_Segment
41432|Alexander Allen|Amanda18@gmail.com|2880434578|104 Villegas Forges|10534|46|Male|Medium|Premium
41580|Kevin Kemp|Zachary18@gmail.com|6468412443|81697 Barnes Bridge Apt. 843|29437|46|Male|Low|Regular
41590|Calvin Hawkins|Daniel94@gmail.com|4414298574|3682 Jenkins Lake|88498|21|Male|Medium|Regular
41612|Samantha Holloway|Mary48@gmail.com|9972579021|6104 Washington Mill Suite 293|86457|20|Male|Medium|Premium
41616|Kimberly Hartman|Donald7@gmail.com|4975040149|056 Curtis Plains|25842|46|Male|Medium|Premium
41800|Gregory Miller|Rhonda12@gmail.com|8896429739|8806 Ruiz Motorway|88498|19|Male|Medium|Regular
41807|George Richardson|Kimberly3@gmail.com|5770910585|61727 Allen Mount Apt. 922|84450|26|Male|Low|New
41809|Angela Cooke|Crystal13@gmail.com|2700130871|521 Medina Corners|22169|22|Female|Medium|Premium
41888|Kyle Martin|Gregory53@gmail.com|4341328413|41201 Soto Inlet|42064|21|Female|Medium|New
41941|David Anderson|Megan56@gmail.com|6385089139|327 Edwards Plains Apt. 857|39293|42|Male|Low|Regular
41971|Kayla Daugherty|Kenneth29@gmail.com|3586425488|332 John Circle|68768|43|Female|Medium|Premium
42136|Nicholas Frederick|James56@gmail.com|5762437553|815 Adam Streets|88498|27|Male|Low|Premium
42195|Jasmine Martin|Mary42@gmail.com|3491271455|614 Figueroa Terrace|61536|34|Male|Medium|Regular
42305|Stephanie Novak|Abigail33@gmail.com|6196471662|5032 Hess Mill|88498|21|Female|Medium|Regular
42348|Scott Prince|Amber4@gmail.com|4092242290|096 Alvarez Bypass|63177|46|Female|Low|New
42357|Marc Paul|Brian18@gmail.com|5187803641|944 Amanda Square|76592|26|Male|Low|Regular
42412|Thomas Price|Karen6@gmail.com|8378651447|420 Murphy Spur|80441|44|Male|Low|New
42443|Taylor Myers|John20@gmail.com|1128811021|40692 Rose Crossroad Suite 286|87264|48|Male|Low|New
42519|Misty Pham|Dale35@gmail.com|1509802196|626 Frank Course|58283|31|Female|High|New
42536|Jacob Bishop|Richard17@gmail.com|7644198117|316 Brenda Crossroad|55236|44|Male|Medium|New
42568|Jeremy Martinez|Brian55@gmail.com|5764000020|84599 Rhonda Pass|55221|46|Female|Low|Premium
42586|Shannon Brock|Scott66@gmail.com|2333809246|6385 Cook Ridges Apt. 117|88498|19|Male|Medium|Regular
42629|Donna Hester|Nicole54@gmail.com|5218540126|29368 Amanda Walks|50485|40|Female|Medium|Premium
42637|Stephanie Young|Dylan86@gmail.com|1321045016|0135 Hill Springs Apt. 282|39602|29|Male|Medium|Regular
42759|Hannah Henderson|Justin91@gmail.com|6844669028|485 Brooks Camp Suite 887|88498|19|Female|Medium|Regular
42883|Maria Simmons|Dawn73@gmail.com|2936606964|7406 Cuevas Lodge Suite 851|51268|63|Female|Low|Regular
42888|Abigail Reed|Kyle86@gmail.com|4461667458|7046 Smith Row|72583|67|Male|Medium|Regular
42919|Nicole Barker|Elizabeth29@gmail.com|6206016780|587 Gregory Roads Suite 041|85126|34|Male|Low|New
43053|Melinda Jones|Theodore79@gmail.com|2512911409|534 Phillips Roads Apt. 916|10422|29|Male|Medium|New
43132|Jose Lang|Amy59@gmail.com|2187076278|8705 Bell Trail|61536|20|Female|Low|New
43176|William Mason|Sylvia18@gmail.com|4963571700|6769 Daniel Keys|41438|20|Male|Low|Premium
43335|Ryan Perez|Wendy83@gmail.com|4489774615|43913 James Village|88498|21|Male|Medium|Regular
43373|William Curry|Jessica71@gmail.com|9004706556|15905 Derrick Spurs|88498|24|Female|Medium|Regular
43410|Joshua Bowers|Benjamin38@gmail.com|3030772506|257 Jennifer Mountain Apt. 277|66476|26|Male|Low|Regular
43428|Terry Williams|Michael56@gmail.com|3362004044|387 Stephanie Extensions Apt. 027|88498|24|Female|Medium|Regular
43489|Patricia Baker|Dan12@gmail.com|6976258219|38239 Rocha Forges|85126|20|Female|Medium|Regular
43510|Joseph King|Charles56@gmail.com|3077383460|05763 Laura Forge|50485|20|Male|High|Premium
43524|Vanessa Turner|Olivia27@gmail.com|3235413015|115 Robinson Parkways|70078|40|Male|Medium|New
43788|Kristie Sheppard|Cynthia26@gmail.com|9208647393|530 Jose Via Suite 192|48791|21|Female|Medium|New
43831|Kristen Phillips|Dawn76@gmail.com|7942484885|7111 Connor Common Suite 367|76592|22|Male|Medium|Regular
43934|Brandon Payne|Mark15@gmail.com|7418479996|0792 Knight Club Suite 995|11004|41|Female|Medium|New
43986|Randall Harris|Allison4@gmail.com|2229611201|894 Lee Plains Suite 591|88498|24|Male|Medium|Regular
44016|Franklin Evans|Daniel25@gmail.com|1292867095|539 Kyle Rest|68768|46|Female|Medium|Premium
44029|Peggy Sandoval|Kristina94@gmail.com|1709114328|0169 Williams Walks Apt. 539|88498|19|Male|Medium|Regular
44054|Sarah Blackwell|Norman16@gmail.com|4032630500|002 Lisa Isle Apt. 947|88498|19|Male|Medium|New
44144|Michelle Wright|Steve80@gmail.com|3921164196|38774 Hines Hollow|88498|19|Female|Medium|Regular
44198|Brandon Ferguson|Laurie8@gmail.com|5717437823|7449 Watson Junction|91336|26|Male|High|Regular
44461|Willie Johnson|Michael47@gmail.com|4654956652|218 Campbell Plain Suite 529|88268|20|Male|High|New
44717|Anthony Davis|Christopher64@gmail.com|9509469161|511 Marcus Stravenue|61536|34|Male|Low|Regular
44815|Daniel Ruiz|Matthew77@gmail.com|7170592559|586 Dunn Plain|81268|20|Female|Medium|New
44862|Mr. Stephen Armstrong|Angela64@gmail.com|2643207682|854 Price Trail Suite 396|88498|19|Male|Medium|New
44950|Amber Garza|James85@gmail.com|8859862446|24979 Hughes Grove|66664|65|Female|Low|Premium
44954|Kevin Smith|Crystal37@gmail.com|5795965774|769 Juan Ford Suite 637|80441|20|Female|High|New
44971|Kevin Nelson|Shelly1@gmail.com|2363009264|6030 Swanson Path|88498|24|Male|Medium|Regular
45013|Kimberly Villegas|Roger78@gmail.com|3493130604|5677 Tara Garden Suite 688|62986|26|Male|Medium|Regular
45033|John Jordan|Vicki59@gmail.com|9002620514|015 Claudia Squares Apt. 006|88498|24|Female|Medium|Regular
45089|Heather Lee|Stephanie53@gmail.com|7689132169|8497 Pham Throughway Suite 086|2696|23|Male|High|Regular
45229|Connor Howell|Daniel44@gmail.com|9861865720|77187 Velazquez Turnpike|88498|19|Male|Medium|Regular
45273|Samuel Kennedy|Charles99@gmail.com|4034834837|44717 Wade Hill Suite 592|41438|68|Male|Medium|Regular
45309|Amy Moss|Jennifer58@gmail.com|8740159279|090 Chelsea Glen|93974|26|Male|Medium|Regular
45357|Mr. Lance Bailey PhD|Nicole100@gmail.com|2427184326|5370 Benson Creek Apt. 159|56807|70|Male|Medium|Regular
45407|Alexander Stokes|Charles79@gmail.com|8038493097|31363 Robert Shore|28780|46|Male|Low|New
45458|Patrick Lee|David100@gmail.com|7452259141|2455 Jonathan Pines|2696|23|Male|High|Regular
45533|Lorraine Peterson|Jose18@gmail.com|9276669060|02834 Kayla Lodge Apt. 887|70078|67|Female|Medium|New
45703|Raymond Bennett|Dustin25@gmail.com|5391296510|98409 Wade Mission Suite 121|91336|26|Male|High|Regular
45728|Tammy Williams|Randall93@gmail.com|3327410426|0269 Sanchez Oval|88498|19|Female|Medium|Regular
45815|Marissa Warren|Jennifer17@gmail.com|9496282773|70736 Stacey Mission|86457|43|Male|Low|Regular
45850|Richard Warner|Timothy42@gmail.com|1697054168|21338 Phillips Club|10534|55|Female|Low|Premium
45878|James Green|Anthony76@gmail.com|8985736769|5344 Tonya Cape|66476|23|Male|Low|Premium
45930|Anita Jacobs|Anthony22@gmail.com|7995731501|77328 Rodriguez Rue|66700|50|Male|Low|New
46003|Michael Miller|Michael9@gmail.com|1353929181|46576 Roberts Rue Suite 129|3368|23|Female|Medium|Premium
46248|Jessica Schmitt|Stephanie32@gmail.com|5654542521|077 Stephanie Square|72583|22|Female|Medium|Regular
46315|Heather Bonilla|Richard35@gmail.com|3381305151|021 Benjamin Road|88498|19|Female|Medium|Regular
46336|Stephanie Leonard|Michael75@gmail.com|9999070276|2622 Carolyn Shoal Suite 473|61536|34|Male|Medium|Premium
46394|Willie Williams|Michael40@gmail.com|1484183245|2269 Michael Ville|98460|21|Female|Medium|New
46421|Samuel Mclean|James50@gmail.com|5440647993|888 Holloway Expressway Suite 452|14281|23|Male|Medium|New
46506|Charles Hicks|Shaun66@gmail.com|1544094566|6612 Scott Haven Apt. 125|2696|23|Male|High|Regular
46517|Regina Patrick|Alicia29@gmail.com|5634310496|77540 Holly Crossing Apt. 386|59314|63|Female|Low|New
46581|Alicia Wright|Christy31@gmail.com|8773248832|5025 Anita Fork Suite 242|70078|34|Male|Medium|Regular
46748|Caleb Oneal|Felicia17@gmail.com|5793693331|158 Carney Groves|91336|26|Male|High|Regular
46775|Nicole Davila|Dylan64@gmail.com|7114846593|10389 Riley Villages|87013|46|Male|Low|Regular
46819|David Williams|Jeffrey25@gmail.com|3171192727|13384 Donald Cliffs|35569|41|Female|Medium|Regular
46896|Angel Fry|Austin55@gmail.com|7373814793|209 Lozano Plains Suite 081|85126|63|Male|Low|
46913|Tara Kelly|Joanna17@gmail.com|4495033500|8605 Jodi Row Apt. 706|61536|20|Male|Medium|Premium
47034|Samantha Lara|Shaun89@gmail.com|8632090228|53534 Connie Brooks|80904|26|Female|Low|Regular
47050|Colleen Sanders|Amanda3@gmail.com|1146481320|02158 Clark Highway|72583|22|Male|Medium|Regular
47083|Laura Carr|Joshua92@gmail.com|3032516304|10794 Kevin Causeway Apt. 206|3368|59|Female|High|Regular
47124|Samuel Hill|Jason89@gmail.com|1845846778|123 Brown Knolls Apt. 885|972|26|Male|Medium|Regular
47139|Ronald Hicks|Ralph1@gmail.com|6103534640|609 Swanson Mountains|30775|18|Female|Low|New
47230|Lindsay Arnold|Kevin45@gmail.com|4462994575|560 Carl Mill|25842|29|Male|Medium|Premium
47268|Taylor Lee|Nicholas87@gmail.com|3099943207|041 Christine Alley|61536|34|Female|Medium|Premium
47286|Michael Wagner|David54@gmail.com|7213611052|6373 Deborah Isle|94417|20|Male|Low|New
47323|Brian Elliott|Troy37@gmail.com|4896259756|2754 Jason Locks|29465|34|Male|Medium|Regular
47357|Erik Burns|Alicia62@gmail.com|5104524071|1920 Irwin Walks Suite 786|68768|40|Female|Medium|Premium
47583|William Moore|Taylor77@gmail.com|6558728498|752 Robert Brooks|69688|20|Female|High|New
47632|Jill Olsen|Kenneth51@gmail.com|1344220335|6941 Sandra Mission|88498|24|Male|Medium|Regular
47636|Alexandra Mclaughlin|Timothy98@gmail.com|3626291158|34012 Jackson Stravenue|30882|40|Male|Medium|Premium
47733|Elizabeth Hernandez|Nicole29@gmail.com|4438792787|19814 Angela Drive Apt. 975|77764|48|Female|Medium|Regular
47750|Steven Davis|James53@gmail.com|6944183751|7817 Robert Summit Apt. 406|88498|19|Male|Medium|Regular
47790|Heidi Young|Gerald40@gmail.com|3684426034|4580 Stephenson Plains Apt. 347|61536|34|Male|Low|Premium
47920|Andre Mayo|James72@gmail.com|9484382621|4777 Stephen Stravenue|61536|34|Female|Low|Regular
48030|Lisa Hines|Lisa87@gmail.com|2487492561|81017 Kimberly Well|66664|26|Male|Low|Regular
48078|Thomas Trujillo|David80@gmail.com|7646130856|4814 Jeremy Squares|82207|31|Female|High|New
48148|Elizabeth Hart|Jesus33@gmail.com|2045298369|1267 Miller Way Suite 522|3368|22|Male|Medium|New
48230|Jose Middleton|Benjamin14@gmail.com|9537149386|413 Sarah Route|93974|65|Male|Low|New
48265|Kimberly Fields|Christopher84@gmail.com|9049207458|9785 Heather Way|68768|36|Male|Medium|Premium
48338|Jenna Lynch|James47@gmail.com|9485180550|311 Woods Lane|51268|20|Male|Low|Regular
48548|Jay Powell|Barry41@gmail.com|1955543015|088 Ramirez Viaduct|59314|46|Female|Medium|Premium
48656|Susan Moore|Andrew76@gmail.com|3194064914|234 Chase Mill|60827|59|Male|Low|Premium
48662|Thomas Schneider|Victoria17@gmail.com|1480081276|91396 Ann Ramp|76909|21|Male|High|Premium
48754|Heather Daniels|Emily50@gmail.com|9156224570|08192 Samantha Loop|43331|44|Male|Medium|New
48852|Sheila Heath|Julian87@gmail.com|8528362773|03580 Hoover Orchard|56694|27|Male|High|Regular
49070|David Cross|Bryan11@gmail.com|5237112385|590 Heidi Mills Suite 214|88498|21|Female|Medium|Regular
49144|Amanda Bailey|Lori23@gmail.com|7217783473|13557 Keith Street|57893|70|Male|Medium|Premium
49239|Adam Melendez|Rebekah31@gmail.com|3141484866|43794 Rodriguez Plains Suite 878|72583|22|Female|Medium|Regular
49278|Tyler Hooper|Richard92@gmail.com|4372056176|294 Oconnell Court Apt. 383|79853|20|Female|Medium|Regular
49291|Victoria Romero|Ellen74@gmail.com|2009797851|26019 Robert Rest Apt. 883|80441|27|Male|High|Regular
49387|Mark Obrien|Lauren100@gmail.com|5022800681|41074 Dennis Common|72583|22|Male|Medium|Regular
49410|Jacob Lewis|Kimberly2@gmail.com|8993765525|47543 Vernon Rapids|21017|19|Female|Medium|Premium
49449|Jennifer Roberts|Ian35@gmail.com|1415436066|8103 Katrina Mills Suite 315|61536|34|Male|High|New
49463|Erika Huff|Sandra19@gmail.com|5379649933|985 Mitchell Summit Suite 464|70078|20|Male|High|New
49727|Heather Elliott|Charles40@gmail.com|3136435301|256 Scott Circle|75593|19|Female|Medium|New
49803|Keith Harrell|Justin18@gmail.com|8950963980|5653 Mckinney Shoals Apt. 263|87392|20|Female|Medium|Regular
49880|Rose Moore|Bethany34@gmail.com|4855096202|837 Luis Isle|972|22|Female|Low|Regular
49904|Larry Hill|Melinda88@gmail.com|7177177210|641 Bethany Crossing Apt. 268|61536|34|Male|High|Premium
49954|Jon Miller|Susan16@gmail.com|4566777536|927 Jimmy Glens Suite 519|91336|23|Male|High|Regular
49990|Erica Mitchell|Carolyn37@gmail.com|9952624965|2409 Corey Viaduct Suite 074|39293|20|Male|Medium|New
49994|Sarah Boyd|Lindsay88@gmail.com|2791298394|5965 Jane Street|87013|31|Male|Low|Regular
50024|Gary Chambers|Kerri93@gmail.com|8026848850|657 Diane Meadows|56694|41|Female|High|Regular
50047|Alexander Rodriguez|Casey1@gmail.com|3545031119|57136 Zachary Roads|43830|20|Male|High|New
50073|Linda Price|Dana25@gmail.com|5397620567|20979 Ana Center|84450|41|Male|Medium|Regular
50098|Chad Burns|Lauren43@gmail.com|8053279928|0559 Stone Fort Apt. 298|59314|20|Male|Medium|Regular
50100|Penny Harris|Sarah100@gmail.com|9213637832|1800 Shannon Highway|88498|54|Female|Low|Regular
50145|James Shepard|Nicole91@gmail.com||5836 Michelle Bypass|50485|20|Male|Medium|New
50158|Roy Steele|Michele73@gmail.com|7796712557|46559 Herman Ridges Apt. 894|22169|40|Male|Medium|New
50205|Stephen Butler|Brittany89@gmail.com|9461080569|46671 Smith Fords|61536|34|Female|Low|New
50209|Justin Johnson|Rebecca90@gmail.com|5429241816|41412 Perez Row Apt. 170|72583|22|Female|High|Regular
50426|Cody Miller|Glenda88@gmail.com|1783024670|441 Ford Summit|61536|34|Male|Low|Premium
50510|Timothy Kennedy|Michael77@gmail.com|6065403451|283 Williams Divide|66700|36|Male|Medium|Regular
50541|Richard Schultz|Zachary16@gmail.com|3561579468|557 William Plaza|88498|19|Female|Medium|Regular
50762|Michaela Sanchez|Kathy25@gmail.com|8757425706|2243 Andrea Islands Apt. 935|87013|46|Male|Low|Premium
50780|Renee Smith|Samantha57@gmail.com|3421564547|823 Stephens Pines|97887|20|Female|High|New
50791|Heather Buchanan|Jaime37@gmail.com|7036927593|4282 Castillo Cove|27995|20|Female|Medium|New
50897|Juan Anderson|Ashley35@gmail.com|1748487229|0785 Li Haven Apt. 338|28834|55|Male|Medium|Regular
50942|Brandy Warner|Deanna52@gmail.com|5135975317|29585 Anita Harbor Suite 665|2696|23|Male|High|Regular
51059|Ann Rose|Robert4@gmail.com|6697604771|086 Mitchell Groves Apt. 786|66885|32|Male|Medium|Premium
51083|Haley Fisher|Tracy36@gmail.com|5154043341|79070 Martin Meadow Suite 944|60827|20|Male|High|New
51134|Zachary Rios|Lisa38@gmail.com|1968127160|608 Nicole Flat Suite 398|67759|20|Female|Low|New
51177|Lisa Roberts|Jeremy62@gmail.com|2984340563|776 Mary Plaza|94417|19|Female|Low|Regular
51192|Erica Nelson|Tamara61@gmail.com|2486902502|956 Ronald Circles Apt. 020|61536|34|Male|Low|Regular
51236|Debra Allen DVM|Barbara25@gmail.com|7025311930|00243 Evelyn Ferry|88498|19|Female|Medium|Regular
51355|Benjamin Herring|Jeffrey86@gmail.com|4218321667|027 Donald Pines|61536|39|Male|High|Regular
51360|Thomas Pierce|Daniel74@gmail.com|2064533238|86676 Ward Burgs|61536|34|Female|Medium|Regular
51364|Jasmine Lucas|Carrie57@gmail.com|3002512267|388 Latoya Summit Apt. 794|70078|48|Female|Low|Regular
51413|Marissa Strickland|James34@gmail.com|1782851810|2576 Cynthia Junctions|88498|21|Female|Medium|Regular
51545|April Gardner|Derek7@gmail.com|1604046489|21998 Shane Light Apt. 886|72583|22|Male|Medium|Regular
51568|Bonnie Powers|Bryan62@gmail.com|7752965858|6919 Ingram Centers|54968|66|Male|High|Regular
51615|Amanda Tanner|Fernando60@gmail.com|4342397179|155 James Mountain Apt. 201|43247|46|Male|Medium|New
51831|Austin Wood|Eric67@gmail.com|9876727557|14375 Travis Wells Suite 564|54966|32|Female|Medium|New
51852|Jamie Wong|Pamela40@gmail.com|3273900357|13281 Bryant Garden Suite 753|61536|34|Female|Low|Premium
51860|Kevin Moore|Elijah49@gmail.com|9707975446|448 Jensen Flat Suite 418|39293|41|Male|Low|Premium
51888|Richard Parker|Mary78@gmail.com|8807160525|599 Margaret Causeway Suite 047|66885|39|Male|High|Regular
51909|Eric Mathis|Nicholas26@gmail.com|2885828700|9498 Russell Forges|21143|31|Male|High|Regular
51926|Kristie Bass|William100@gmail.com|8235336427|29626 Wendy Coves|29465|22|Male|Medium|Regular
52112|Sierra Ramirez|Jason75@gmail.com|2885620239|2147 Chen Path Apt. 887|21143|46|Male|High|Regular
52293|Marvin Torres|Anita67@gmail.com|3879751322|61702 Bailey Roads Suite 606|82207|57|Male|Low|New
52311|Deborah George|Julie44@gmail.com|8276483333|47998 Jordan Village Apt. 705|64395|61|Male|Medium|Premium
52359|Karen Santos|Alan46@gmail.com|3802542033|7474 Jackson Heights Apt. 851|79853|29|Male|High|Premium
52445|Jacqueline Martinez|Matthew44@gmail.com|2560270499|490 Mitchell Ports Apt. 227|61536|50|Male|Medium|Premium
52453|Samuel Fritz|Elizabeth16@gmail.com|9362329775|9817 Jennifer Gateway|13761|46|Female|Medium|New
52459|Daniel Mclean|Michael46@gmail.com|7409994418|171 Megan Lights Suite 130|87264|43|Female|Medium|Premium
52629|Michael Reynolds|Andrew31@gmail.com|6817679516|29219 Stone Neck Apt. 386|84450|30|Male|High|Regular
52703|Erika Dawson|Travis38@gmail.com|7266878733|2771 Courtney Canyon|21801|50|Male|Medium|New
52914|Kimberly Fernandez|Daniel38@gmail.com|5191567224|02229 Kelly Tunnel Suite 620|91336|23|Male|High|Regular
52929|Melissa Keller|Patrick46@gmail.com|2262961626|946 Molina Fields Apt. 499|15439|20|Female|High|New
53028|Eugene Allen|Benjamin1@gmail.com|4277917840|67444 Elizabeth Via Suite 888|75593|19|Female|Medium|New
53044|Samantha Torres|Michael4@gmail.com|6761769557|197 Wagner Run Suite 406|55508|26|Male|High|Regular
53072|Susan Jones|Sarah47@gmail.com|2980506259|34489 Collins Drive|72583|22|Female|Medium|Regular
53205|Shawn Graves|Mary10@gmail.com|7401084572|559 Kelly Inlet|75521|64|Male|Medium|Regular
53231|Robin Armstrong|Kristen81@gmail.com|9347883489|9825 Holly Island Apt. 366|60827|46|Female|Medium|New
53238|Amanda Strickland|Jenny10@gmail.com|4384473774|269 Ryan Island|56734|31|Male|Medium|Premium
53276|Amanda Sparks|Dawn31@gmail.com|8199528110|417 Latoya Forges|91336|26|Male|High|Regular
53574|Vickie Silva|Joseph59@gmail.com|3113074723|4905 Frederick Prairie||46|Female|Medium|Regular
53619|Nathaniel Wilson|Charles45@gmail.com|5541627056|90407 Ford Lights|30882|56|Female|Medium|Regular
53654|Walter Yang|Jimmy15@gmail.com|6185389228|671 Hannah Summit Apt. 786|72583|22|Male|Medium|New
53684|Joe Acosta|Heidi46@gmail.com|1974340932|625 Aguilar Avenue|61536|34|Male|High|New
53765|Melissa Cohen|Robin55@gmail.com|2495993446|677 Williams Stravenue|88301|68|Male|Medium|New
54123|Richard Meyer|Michael17@gmail.com|6734474622|33761 Samuel Bypass|56807|20|Male|Low|New
54151|Patricia Mathis|Michael32@gmail.com|2336398522|3946 Harrison Highway Apt. 565|2696|23|Female|High|Regular
54216|Shannon Perry|Tina67@gmail.com|3463785975|095 Anderson Stream Suite 361|76909|26|Male|Low|Regular
54410|Mr. Zachary Baird|Debbie63@gmail.com|9937069368|6013 Gould Avenue|56694|20|Male|Medium|Regular
54432|Tracy Meza|Derek31@gmail.com|7600432584|067 Bonnie Island Suite 248|88498|21|Male|Medium|Regular
54464|Emily Garcia|Todd48@gmail.com|3292994117|93280 Caitlyn Drives Suite 264|64395|34|Male|Low|Regular
54506|Daniel Hamilton|Matthew84@gmail.com|8167980981|02600 Carl Row Suite 100|85752|46|Female|High|Premium
54523|Franklin Nielsen|Ryan90@gmail.com|1889978339|0176 Bowman Forges|90928|52|Male|Low|Regular
54533|Susan Burke|Brian87@gmail.com|7124151598|256 Kenneth Village|43331|31|Female|High|New
54721|Austin Robinson|Jessica41@gmail.com|3337323454|4344 Anthony Expressway|56807|34|Male|Low|Regular
54794|Joanne Brennan|Ryan81@gmail.com|9779400773|9152 Carter Corner|61536|34|Female|Low|Regular
54857|Stacey Conway|Lynn22@gmail.com|5553522103|08175 Castaneda Crescent Apt. 954|88498|21|Female|High|Regular
54877|Lauren Miranda|Michael73@gmail.com|5414446005|440 Freeman Plains Suite 421|48089|55|Female|Medium|New
54977|James Owens|Kevin24@gmail.com|4511129933|0289 Johnson Run Suite 209|88498|20|Male|High|New
55078|Nicholas Hernandez|Brandon77@gmail.com|5457722765|47086 Rodriguez Inlet Apt. 968|2696|23|Female|High|Regular
55116|Jacqueline Long|Jacqueline53@gmail.com|5722862480|0906 Ortiz Vista|48791|62|Male|Low|Regular
55192|Amy Ortega|Christopher52@gmail.com|7365127259|69212 James Stravenue Apt. 837|61536|46|Male|Medium|Premium
55229|Daniel Hayes|Jessica22@gmail.com|1528278730|9577 Craig Lock Suite 913|61536|34|Male|Medium|Regular
55309|Tonya Smith|Matthew2@gmail.com|5464777709|9584 Joseph Camp Suite 199|89068|55|Male|Low|Premium
55434|Alexander Shelton|Natalie25@gmail.com|8798467164|443 Hartman Forest Apt. 650|91336|26|Male|High|Regular
55447|Christine Leonard|Gabrielle74@gmail.com|6232607105|44042 Wagner Mount|88498|39|Female|High|Regular
55491|Brian Cross|Julia49@gmail.com|1044390043|7262 Brooks Gateway Apt. 499|39293|54|Male|Low|New
55531|Andrew Wang|James21@gmail.com|2538633754|70039 Alyssa Lake|81268|26|Male|Medium|Regular
55533|Francisco Rodriguez|Mark6@gmail.com|4196525151|04114 Greene Ramp|39602|22|Female|Medium|Regular
55639|Linda Scott|Kimberly85@gmail.com|4196463937|6461 Gregory Spring|91336|26|Male|High|Regular
55687|William Burnett|John63@gmail.com|8628176903|64038 Powell Roads|38052|49|Male|Medium|New
55838|Heather Keller|Tyler46@gmail.com|7258500514|6376 Tiffany Hill|66885|55|Female|High|Premium
55939|Caleb Smith|Eric42@gmail.com|6052195848|9838 Patrick Estates Suite 161|72583|22|Female|Medium|Regular
55945|Melanie Brennan|Ricardo37@gmail.com|2860576699|983 John Burg|88498|19|Female|Medium|Regular
55954|Nicole Brewer|Amanda97@gmail.com|8451680887|829 Donna Gateway Apt. 166|94347|55|Male|Low|Regular
56093|Angela Williams|Paul33@gmail.com|8775402916|533 Mathew Fields|72583|22|Female|Medium|Regular
56221|Jill Byrd|Christine71@gmail.com|4380222766|78644 Lori Ville|42064|31|Female|High|New
56292|Tracey Garrett|John76@gmail.com|8314421275|869 Murray Lodge|88498|21|Male|Medium|Regular
56403|Steven Martinez|Lori26@gmail.com|4375461792|82854 Smith Fords Apt. 064|77601|67|Male|Medium|Regular
56439|Brooke Fernandez|Joseph72@gmail.com|9723037438|88981 Anna Glen|19641|66|Male|Low|New
56558|Travis Flynn|Matthew4@gmail.com|2952832009|1585 Mathis Dale|72583|22|Male|Medium|Regular
56634|Matthew Martin|Tyler41@gmail.com|8821223927|45889 James Lake Apt. 264|29465|68|Female|Low|New
56686|Andrew Ellis|Maria100@gmail.com|8870524371|0856 Stephanie Run|61536|34|Female|Medium|New
56709|Mark Khan DVM|Alex6@gmail.com|1604135127|22305 Hamilton Plaza Apt. 795|21801|46|Female|Low|Premium
56738|Hannah Beck|Brianna44@gmail.com|2389964847|62969 Amy Shoals|66700|46|Male|Medium|Premium
56816|Juan Lawson|Barbara14@gmail.com|2655388983|09652 Lance Plain Apt. 354|88498|24|Female|Medium|Regular
56841|Deanna Ware|Rita40@gmail.com|4972862712|72763 Thompson Oval Apt. 749|66700|20|Male|High|Regular
56844|Shaun Jones|Cameron41@gmail.com|4251735190|21637 Courtney Port Apt. 226|35569|54|Male|Medium|Premium
57035|Summer Dixon|John98@gmail.com|6658779821|742 Duarte Plains Suite 420|85126|22|Female|High|Regular
57050|Matthew Kim|Paul78@gmail.com|2781912679|92236 Carrie Prairie Suite 723|28780|36|Male|Low|Premium
57089|Christopher Holland|Jared78@gmail.com|5275386520|140 Jenkins Forges|54968|26|Male|Medium|Regular
57121|Angela Lozano|Christina89@gmail.com|6105369433|1344 Melissa Plain|51463|20|Male|Low|New
57209|Andrew Collins|Christina37@gmail.com|2144263835|67068 Morales Branch|79853|26|Female|High|New
57309|Stephanie Johnson|Deborah35@gmail.com|7169280178|29017 Barnes Cliff Suite 359|10534|68|Male|High|Regular
57345|Dustin Smith|Candice5@gmail.com|2876845711|5132 Christie Valley Apt. 610|80441|64|Male|Medium|New
57395|Joshua Kline|Barry54@gmail.com|8015439810|8299 Erika Port|88498|19|Male|Medium|Regular
57413|Pamela Gonzales|Theresa19@gmail.com|9231776887|97647 Joseph Shores|68768|70|Male|Medium|Regular
57516|Jose Lewis|Sherri46@gmail.com|5302506431|99471 Logan Bypass Suite 198|61536|34|Female|Medium|New
57524|Curtis Jimenez|Aaron22@gmail.com|4702517770|3173 Moore Lights Suite 858|61536|34|Male|Low|Premium
57701|Michael Scott|Andrew5@gmail.com|2428724803|256 Maurice Gardens Suite 130|84450|20|Male|High|New
57778|Tina Barton|Patrick66@gmail.com|9859101503|76336 Cindy Crest|88498|24|Male|Medium|Regular
57842|Wesley Green|Timothy55@gmail.com|8210878050|616 Schultz Vista|66700|58|Male|Medium|Regular
58048|Olivia Maxwell|Christina75@gmail.com|3519628150|526 Renee Knoll Apt. 142|67759|22|Male|Low|Regular
58063|Amber Anderson|William29@gmail.com|7543767582|36633 Gutierrez Spurs|88498|40|Female|Low|New
58185|William Small|Craig72@gmail.com|4150485386|34088 Andrew Parkway Suite 238|20849|23|Female|Low|Regular
58214|Shelly Robinson|Jonathan42@gmail.com|8878383790|6450 Hall Square|89068|56|Female|Low|Regular
58368|Javier Villa|David81@gmail.com|6425149549|4366 Gaines Knoll Suite 304|88498|19|Male|Medium|Regular
58440|Shannon Diaz|Sheena41@gmail.com|1011588210|56293 Sherri Loaf|88498|19|Male|Medium|Regular
